API,Hidden API
/en/rest/codes-of-conduct,/en/rest/search
/en/rest/using-the-rest-api,/en/rest/deployments
/en/rest/meta,/en/rest/dependabot
/servicefabric/sfclient-api-getdeployedservicereplicainfolist,/servicefabric/sfclient-api-getcontainerlogsdeployedonnode
/orgs/{org}/outside_collaborators,/orgs/{org}/events
/providers/Microsoft.ServiceFabric/locations/{location}/environments/{environment}/clusterVersions,/providers
/repos/{owner}/{repo}/readme,/repos/{owner}/{repo}/environments
/resourcegroups/{resourceGroupName}/providers/{resourceProviderNamespace}/{parentResourceType}/{parentResource}/providers/Microsoft.SerialConsole/serialPorts/{serialPort},/resourcegroups/{resourceGroupName}
/hdinsight/virtual-machines/list-hosts,/hdinsight/virtual-machines
/versions,/custom-vision/
/app,/codes_of_conduct
/azurerekusto/operations-results/get,/azurerekusto/
/orbital/azureorbitalgroundstation/operations-results/get,/orbital
/en/rest/deployments/protection-rules,/en/rest/deployments/environments
/providers/Microsoft.SignalRService/locations/{location}/usages,/providers
/repos/{owner}/{repo}/comments,/repos/{owner}/{repo}/check-runs
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots/{slot}/processes/{processId}/threads,/resourceGroups/{resourceGroupName}/providers/Microsoft.Web
/en/rest/orgs/security-managers,/en/rest/orgs/members
/users/{username}/gpg_keys,/users/{username}/received_events
/servicemap/machine-groups/get,/servicemap/machine-groups
/servicefabric/v82/sfclient-v82-model-containerevent,/servicefabric/v82/sfclient-v82-model-diskinfo
/applicationgatewaycontainers/,/user
/resourceGroups/{resourceGroupName}/providers/Microsoft.Compute/virtualMachineScaleSets/{vmssName}/providers/Microsoft.GuestConfiguration/guestConfigurationAssignments,/resourceGroups/{resourceGroupName}/providers/Microsoft.Compute/virtualMachineScaleSets/{vmssName}
/servicefabric/sfclient-model-fabricevent,/servicefabric/sfclient-api-getnameexistsinfo
/user/followers,/user/packages
/en/rest/users/followers,/en/rest
/models,/codes_of_conduct
/app,/appservice/web-apps/create-instance-ms-deploy-operation
/en/rest/licenses,/en/rest/emojis
/appservice/web-apps/list-hybrid-connections,/appservice/web-apps/list-basic-publishing-credentials-policies
/servicefabric/sfmeshrp-model-volumeproperties,/servicefabric/sfclient-model-statelessservicedescription
/users/{username}/events,/users/{username}/keys
/servicefabric/v82/sfclient-v82-model-restartpartitionresult,/servicefabric/v82/sfclient-v82-model-fabricerrorerror
/users,/communication/
/gists/{gist_id}/comments,/gists/{gist_id}
/azuresphere/,/{denyAssignmentId}
/repos/{owner}/{repo}/security-advisories/{ghsa_id},/repos/{owner}/{repo}
/repos/{owner}/{repo}/hooks/{hook_id}/config,/repos/{owner}/{repo}
/resourceGroups/{resourceGroupName}/providers/Microsoft.AVS/privateClouds/{privateCloudName}/clusters/{clusterName}/placementPolicies,/resourceGroups/{resourceGroupName}/providers/Microsoft.AVS/privateClouds/{privateCloudName}/clusters
/reserved-vm-instances/get-catalog/get-catalog,/reserved-vm-instances/get-catalog
/orgs/{org}/public_members,/orgs/{org}/personal-access-tokens
/repos/{owner}/{repo}/activity,/repos/{owner}/{repo}/codespaces
/servicefabric/sfclient-model-probeexec,/servicefabric/sfclient-api-createservice
/appservice/web-apps/create-instance-ms-deploy-operation-slot,/appservice/web-apps/get-site-connection-string-key-vault-reference-slot
/servicefabric/v82/sfclient-v82-api-disablepartitionbackup,/servicefabric/v82/sfclient-v82-api-getcorrelatedeventlist
/repos/{owner}/{repo}/actions/variables,/repos/{owner}/{repo}/actions/secrets
/servicefabric/v82/sfclient-v82-model-usageinfo,/servicefabric/v82/sfclient-v82-model-waitforinbuildreplicasafetycheck
/appservice/diagnostics/list-hosting-environment-detector-responses,/appservice/diagnostics/get-site-detector
/repos/{owner}/{repo}/releases,/repos/{owner}/{repo}/invitations
/orgs/{org}/hooks/{hook_id}/pings,/orgs/{org}
/purview/datamapdataplane/type/get-entity-def-by-guid,/purview/datamapdataplane/type/list
/user/codespaces/{codespace_name}/exports,/user/codespaces/{codespace_name}/exports/{export_id}
/repos/{owner}/{repo}/automated-security-fixes,/repos/{owner}/{repo}/license
/servicefabric/sfclient-api-getpartitionhealth,/servicefabric/sfclient-model-backupstate
/repos/{owner}/{repo}/code-scanning/codeql/databases,/repos/{owner}/{repo}/code-scanning/codeql/databases/{language}
/servicefabric/sfmeshrp-model-volumeproperties,/servicefabric/sfrp-model-servercertificatecommonnames
/servicefabric/sfclient-api-getdeployedservicereplicainfolist,/servicefabric/sfclient-model-applicationresourceupgradeprogressinfo
/servicefabric/sfclient-model-nodeupevent,/servicefabric/sfclient-model-environmentvariabletype
/repos/{owner}/{repo}/actions/runners/registration-token,/repos/{owner}/{repo}/actions/runners/downloads
/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/applicationSecurityGroups,/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/publicIPAddresses
/resourceGroups/{resourceGroupName}/providers/Microsoft.RecommendationsService/accounts/{accountName}/modeling,/resourceGroups/{resourceGroupName}
/repos/{owner}/{repo}/actions/workflows,/repos/{owner}/{repo}/actions/permissions
/servicefabric/v82/sfclient-v82-model-httphostconfig,/servicefabric/v82/sfclient-v82-index-code-package
/servicefabric/sfclient-model-statelessservicedescription,/servicefabric/sfmeshrp-model-resource
/servicefabric/sfclient-model-getbackupbystoragequerydescription,/servicefabric/sfclient-model-guidpropertyvalue
/orgs/{org}/actions/runners/{runner_id}/labels,/orgs/{org}/actions/runners
/servicefabric/v82/sfclient-v82-model-imagestorecontent,/servicefabric/v82/sfclient-v82-api-getchaosschedule
/data-manager-for-agri/dataplane/sensor-events,/data-manager-for-agri/dataplane/image-processing
/appservice/web-apps/list-basic-publishing-credentials-policies,/appservice/web-apps/create-instance-ms-deploy-operation-slot
/en/rest,/en/rest/repos/repos
/users/{username}/followers,/users/{username}/hovercard
/repos/{owner}/{repo}/readme,/repos/{owner}/{repo}/labels
/resourceGroups/{resourceGroupName}/providers/Microsoft.Synapse/privateLinkHubs/{privateLinkHubName}/privateEndpointConnections/{privateEndpointConnectionName},/resourceGroups/{resourceGroupName}/providers/Microsoft.Synapse
/orgs/{org}/properties/schema,/orgs/{org}
/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/vulnerabilityAssessments,/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/schemas
/servicefabric/sfclient-api-disablenode,/servicefabric/sfclient-model-environmentvariabletype
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/staticSites/{name}/databaseConnections/{databaseConnectionName},/resourceGroups
/resourceGroups/{resourceGroupName}/providers/Microsoft.Cache/redis/{cacheName}/accessPolicyAssignments,/resourceGroups/{resourceGroupName}/providers/Microsoft.Cache/redis/{cacheName}/patchSchedules
/cost-management/generate-detailed-cost-report-operation-results,/cost-management/generate-cost-details-report
/repos/{owner}/{repo}/pages,/repos/{owner}/{repo}/attestations
/providers/Microsoft.Network/securityPartnerProviders,/providers/Microsoft.Network/dnszones
/servicefabric/v82/sfclient-v82-api-getbackuppolicylist,/servicefabric/v82/sfclient-v82-model-restartpartitionresult
/en/rest/authentication,/en/rest/gists
/orgs/{org}/actions/secrets/{secret_name}/repositories/{repository_id},/orgs/{org}/actions/secrets
/servicefabric/sfclient-model-failedpropertybatchinfo,/servicefabric/sfclient-api-copyimagestorecontent
/servicefabric/sfclient-api-createservice,/servicefabric/sfrp-2017-07-01-preview-api-applicationtypes_create
/repos/{owner}/{repo}/pulls/{pull_number}/reviews,/repos/{owner}/{repo}/pulls/{pull_number}/requested_reviewers
/managedapplications/jit-requests2/list-by-resource-group,/managedapplications/jit-requests2/list-by-subscription
/gists,/feeds
/appservice/web-apps/list-public-certificates,/appservice/web-apps/sync-repository
/servicefabric/sfrp-model-clustercodeversionslistresult,/servicefabric/sfclient-model-scheme
/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{resourceName}/replicationvCenters,/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{resourceName}/replicationFabrics
/repos/{owner}/{repo},/repos/{owner}/{repo}/pulls
/servicefabric/sfclient-model-restartdeployedcodepackagedescription,/servicefabric/sfclient-model-guidpropertyvalue
/{endpoint}/sentShares,/{endpoint}/servicestats
/en/rest/issues,/en/rest/rate-limit
/appservice/web-apps/list-basic-publishing-credentials-policies,/appservice/web-apps/delete-vnet-connection
/orgs/{org}/hooks/{hook_id}/config,/orgs/{org}/hooks/{hook_id}
/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{resourceName}/replicationProtectionClusters,/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{resourceName}/replicationFabrics
/en/rest/dependabot,/en/rest/authentication
/en/rest/pages,/en/rest/apps
/servicefabric/v82/sfclient-v82-model-clusterhealthreportexpiredevent,/servicefabric/v82/sfclient-v82-api-getcorrelatedeventlist
/servicefabric/sfclient-index-replica,/servicefabric/sfclient-model-deployedservicepackagehealthreportexpiredevent
/repos/{owner}/{repo}/dispatches,/repos/{owner}/{repo}/code-security-configuration
/resourceGroups/{resourceGroupName}/providers/Microsoft.DataReplication/replicationVaults/{vaultName}/replicationPolicies/{policyName}/operations/{operationId},/resourceGroups/{resourceGroupName}/providers/Microsoft.DataReplication/replicationVaults
/servicefabric/v82/sfclient-v82-model-backuppartitiondescription,/servicefabric/v82/sfclient-v82-index-code-package
/edgehardwarecenter/products-and-configurations,/edgehardwarecenter/orders
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots/{slot}/deployments,/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots/{slot}/webjobs
/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/loadBalancers/{loadBalancerName}/outboundRules,/resourceGroups/{resourceGroupName}/providers/Microsoft.Network
/servicefabric/sfclient-model-updateclusterupgradedescription,/servicefabric/sfclient-model-nodedeactivatestartedevent
/servicefabric/sfclient-model-failedpropertybatchinfo,/servicefabric/sfclient-model-restorepartitiondescription
/resourceGroups/{resourceGroupName}/providers/Microsoft.CertificateRegistration/certificateOrders/{certificateOrderName},/resourceGroups/{resourceGroupName}
/repos/{owner}/{repo}/contributors,/repos/{owner}/{repo}/check-runs
/en/rest/commits,/en/rest/reactions
/repos/{owner}/{repo}/codespaces,/repos/{owner}/{repo}/transfer
/servicefabric/v82/sfclient-v82-model-namedpartitioninformation,/servicefabric/v82/sfclient-v82-index-code-package
/analysisservices/servers/check-name-availability,/analysisservices/servers/delete
/datalakestore/,/azurequantum/
/{endpoint}/sentShares,/{endpoint}/datasets
/users/{username},/users/{username}/events/orgs/{org}
/users/{username}/packages,/user
/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/marketplaceGalleryImages,/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/storageContainers
/dns/record-sets,/dns
/orgs/{org},/orgs/{org}/hooks/{hook_id}/deliveries/{delivery_id}
/servicefabric/v82/sfclient-v82-api-recoverservicepartitions,/servicefabric/v82/sfclient-v82-api-reportpartitionhealth
/servicefabric/sfclient-model-nodeopensucceededevent,/servicefabric/sfclient-api-getcontainerlogsdeployedonnode
/user/gpg_keys,/user/issues
/RdsManagement/V1/Rds.Authorization/roleDefinitions/Id/{roleDefinitionId},/RdsManagement/V1/Rds.Authorization
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/hybridConnectionNamespaces/{namespaceName}/relays/{relayName},/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/hybridConnectionNamespaces
/resourceGroups/{resourceGroupName}/providers/Microsoft.Storage/storageAccounts/{accountName}/privateEndpointConnections/{privateEndpointConnectionName},/resourceGroups/{resourceGroupName}/providers/Microsoft.Storage/storageAccounts/{accountName}
/repos/{owner}/{repo}/readme,/repos/{owner}/{repo}/subscription
/providers/Microsoft.Billing/billingAccounts/{billingAccountName}/billingProfiles/{billingProfileName}/billingPermissions,/providers/Microsoft.Billing/billingAccounts/{billingAccountName}/billingProfiles/{billingProfileName}/billingRoleDefinitions
/servicefabric/sfclient-model-safetycheckwrapper,/servicefabric/sfclient-model-diskinfo
/en/rest/users/followers,/en/rest/users/ssh-signing-keys
/en/rest/codespaces/machines,/en/rest
/servicefabric/sfclient-api-getchaosschedule,/servicefabric/sfmeshrp-api-replica_listbyservicename
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots/{slot}/networkFeatures/{view},/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots/{slot}/networkFeatures
/en/rest/copilot,/en/rest/actions
/en/rest/meta,/en/rest/users
/notificationhubs/read-registration,/notificationhubs/notification-hubs
/datalakestore/,/gists
/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiCenter/services/{serviceName}/workspaces/{workspaceName}/apis/{apiName}/versions/{versionName}/definitions/{definitionName},/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiCenter/services/{serviceName}/workspaces/{workspaceName}
/user,/user/migrations
/appservice/web-apps/get-instance-function-slot,/appservice/web-apps/stop-continuous-web-job-slot
/user/marketplace_purchases,/user/interaction-limits
/resourceGroups/{resourceGroupName}/providers/Microsoft.ServiceBus/namespaces/{namespaceName}/networkRuleSets,/resourceGroups/{resourceGroupName}/providers/Microsoft.ServiceBus
/servicefabric/sfclient-api-copyimagestorecontent,/servicefabric/sfclient-api-getdeployedservicereplicainfolist
/servicefabric/sfclient-model-clusterupgradehealthpolicyobject,/servicefabric/sfclient-model-state
/repos/{owner}/{repo}/pages/deployments/{pages_deployment_id}/cancel,/repos/{owner}/{repo}/pages
/providers/Microsoft.Network/publicIPPrefixes,/providers/Microsoft.Network/FrontDoorWebApplicationFirewallManagedRuleSets
/servicefabric/v82/sfclient-v82-api-getcontainerseventlist,/servicefabric/v82/sfclient-v82-api-getcorrelatedeventlist
/servicefabric/sfclient-api-getnameexistsinfo,/servicefabric/sfclient-model-updateclusterupgradedescription
/en/rest/git,/en/rest/metrics
/repos/{owner}/{repo}/stargazers,/repos/{owner}/{repo}/activity
/en/rest/teams,/en/rest/about-the-rest-api
/advisories,/codes_of_conduct
/repos/{owner}/{repo}/labels,/repos/{owner}/{repo}/languages
/servicefabric/v82/sfclient-v82-model-fabricconfigversioninfo,/servicefabric/v82/sfclient-v82-model-diskinfo
/en/rest/about-the-rest-api/breaking-changes,/en/rest/about-the-rest-api
/servicefabric/sfclient-api-getservicebackuplist,/servicefabric/sfclient-api-getpartitionhealth
/repos/{owner}/{repo}/projects,/repos/{owner}/{repo}/check-runs
/en/rest/repos,/en/rest/licenses
/servicefabric/sfclient-model-propertybatchinfo,/servicefabric/sfclient-model-nodeid
/orgs/{org}/actions/runners/{runner_id}/labels/{name},/orgs/{org}/actions/runners/{runner_id}/labels
/servicefabric/v82/sfclient-v82-api-getpartitioninfo,/servicefabric/v82/sfclient-v82-model-replicastatus
/servicefabric/sfclient-model-guidpropertyvalue,/servicefabric/sfclient-model-applicationscopedvolumecreationparameters
/en/rest/using-the-rest-api,/en/rest/copilot
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/interaction-limits
/servicefabric/sfclient-api-getnameexistsinfo,/servicefabric/sfclient-api-createservice
/users/{username}/orgs,/users/{username}/packages
/servicefabric/sfclient-index-replica,/servicefabric/sfclient-model-httpconfig
/repos/{owner}/{repo}/actions/runs/{run_id}/artifacts,/repos/{owner}/{repo}/actions/runs/{run_id}/timing
/servicefabric/sfrp-2017-07-01-preview-api-applicationtypeversions_get,/servicefabric/sfclient-model-guidpropertyvalue
/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/settings,/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/schemas
/servicefabric/v82/sfclient-v82-model-partitionanalysisevent,/servicefabric/v82/sfclient-v82-model-containerevent
